[1.0, 0.0032439594760416551, 0.071068399134610757, 0.00051922539387931925, 0.01837426867615936, 0.0026980837975540094, 0.011619238930704432, 0.0015071781316503918]
[1.0, 0.031455421767833523, 0.036165960915573406, 0.0082952855292868864, 0.01243870944051056, 0.0075465668506199896, 0.046014160282341239, 0.018137209950807007]
[1.0, 0.0010608157893585656, 0.001182397034898164, 0.0045719504853114117, 0.0019915040876796412, 0.0023566108271085495, 0.0016242209686203591, 0.0041118197538492548]
[1.0, 0.003143391449850787, 0.042988518400926969, 0.010168477237693383, 0.042988518400926969, 0.0032312846227606235, 0.0032312846227606235, 0.0032368610459264794]
[1.0, 0.0013237853224632309, 0.0013638782015329939, 0.00077694081995852008, 0.00095608490283233868, 0.0025488213347729868, 0.00074142469343921552, 0.00011378522109307166]
[1.0, 0.0038156749884184055, 0.0020975442314139065, 0.00061075606558092584, 0.00027928952152474218, 0.00093119105782902623, 0.0010732627118275892, 0.0020392369801787527]
[1.0, 0.00014910455553023271, 0.0014463455192308267, 0.000163912785243952, 0.0025845271802917872, 0.0001139280577292264, 0.0002653420206659342, 1.5597712443881251e-05]
[1.0, 0.0097897257895556648, 0.00028745036242626664, 0.00032425923525234882, 0.0029941084531600977, 0.00016696958923682163, 0.00026611827756966379, 0.00058084272963004305]
[1.0, 0.00015950979299279898, 0.00022821432273299196, 0.000237961952321332, 0.00014631875661206769, 8.7319222006078555e-05, 4.6459314437619866e-05, 0.00013069554794679632]
[1.0, 0.00030461077975268671, 0.0004811568950031547, 0.00033515652158737017, 0.0006663077526940889, 5.90009635123182e-05, 0.0006241984853932349, 0.00019616331853729432]
[1.0, 2.1501571843369152e-05, 0.00019756278631265895, 0.00010653362915733299, 0.0012527995538717631, 0.0018144264965172206, 0.00052918175950063934, 7.7318497443943276e-05]
[1.0, 0.0068488172351251885, 0.00029228899444761717, 0.00021302035473027184, 0.00011609750959602048, 0.0032880119128949514, 0.00071231034024520198, 0.00042105905821541702]
[1.0, 0.00034160444558999336, 0.00031929762199788258, 0.00030593463863734765, 0.00051223153857293748, 0.0005087375839350739, 9.9422987968933305e-05, 0.00041607637731302238]
[1.0, 0.000335419356330466, 2.217595555616992e-05, 9.9440933433665577e-05, 0.0025761217384676497, 1.7476042683636702e-05, 0.00030163219266797107, 0.00036157843997481199]
[1.0, 0.00025047517374365234, 5.20589333798293e-05, 0.00027528148619774292, 8.5642919145687124e-05, 0.0018930017706781143, 0.0044006120351000374, 0.0035757453982748601]
[1.0, 0.00015041670169244406, 7.4411777351366263e-05, 6.6028118601936457e-05, 0.00081176324466294167, 0.00015051591785551218, 0.00017376579011316528, 0.00032371857051664431]
[1.0, 0.00014075124504669094, 0.00012740372228653278, 7.5069052075159623e-05, 6.2978463526416461e-05, 5.6445938942676152e-05, 3.4337904376202372e-05, 6.3984399112556321e-05]
[1.0, 0.00268606818487351, 0.00093564230872589292, 0.0011580266547803568, 0.0018554437488186284, 0.00095316773823309194, 0.001058392042438858, 0.00091267028944714201]
[1.0, 0.013174888026590966, 0.0016581703760574782, 0.010825504422912918, 0.001954053596470003, 0.0055632515426130898, 0.011938231245285555, 0.0056921204432083851]
[1.0, 4.0759170001357691e-05, 6.408674647047679e-05, 0.00017019766823039013, 0.0032020417864343557, 0.0032121955518081432, 0.00013526469875162219, 0.0019864588854128246]
[1.0, 0.0001096290362507263, 0.0022003103025820996, 5.8207057611761953e-05, 7.5477691538435357e-05, 7.5477691538435357e-05, 0.00014506596811638967, 0.00049218317048940849]
[1.0, 0.00061544072800368747, 7.3609141795773087e-05, 0.00039685861232845355, 0.00016309011161236211, 0.00034679729894344263, 0.00011539840936670821, 0.00010578011412177378]
[1.0, 0.0015489448139738877, 0.00010904727133530611, 2.9841994241178663e-05, 0.00025864595498601849, 0.00063573075039018189, 0.0017016935027821146, 7.4994573483679524e-05]
[1.0, 0.00047117801138851567, 0.0011932139118210131, 0.00038261040621404582, 0.00012626792529600003, 0.0010136737793181873, 0.00012626792529600003, 0.031562467230829096]
[1.0, 6.3209017073665775e-05, 5.9133601465466114e-05, 0.00026386470142530645, 0.00013366486599540104, 0.00048331253383535121, 2.2147051278543176e-05, 2.6444478178183373e-05]
[1.0, 0.00014958296893461569, 4.9368210824133046e-05, 0.00028724755104543836, 0.00097477822015078035, 0.00049920790629586311, 0.00063472996731066722, 0.0011080344108752476]
[1.0, 0.00031969589811195438, 0.003052081527378694, 0.002359996797538498, 0.00059583524044670342, 0.0013666773388747748, 0.0030367805144367608, 0.0007377303531294156]
[1.0, 5.1908231431989693e-05, 7.4577772184068994e-05, 0.00017844553316151532, 5.9735080225369841e-05, 0.00090506209744551486, 4.5058836448083744e-05, 0.00031372153739888363]
[1.0, 0.00011662072691048117, 6.0351388436119572e-05, 2.6880301785624099e-05, 8.2973922990687698e-05, 0.00085202339635219373, 6.8982127144485801e-05, 0.00010682867277422534]
