1.0, 0.0012978009052638734, 0.0015059651636349469, 0.002050957472459489, 0.0029163121480404535, 0.002050957472459489, 0.0029163121480404535, 0.00063353645152677005
1.0, 0.0029707910684361018, 0.0025781047423836588, 0.00536405391391048, 0.0025453028480423158, 0.0012547578762019055, 0.24122869231411384, 0.0018068068681752604
1.0, 1.0, 1.0, 1.0, 0.45068613207888319, 0.085928682595530326, 0.085928682595530326, 0.13600715614685749
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
1.0, 0.00020868702201768855, 0.00079013055273391604, 0.00020868702201768855, 0.0003034934626900254, 0.00079013055273391604, 0.00070484362639359609, 0.0003034934626900254
1.0, 0.0024998101528751473, 0.00059243082321341965, 0.00093680023941372572, 0.00059784970542813747, 0.00048792014194661205, 0.00048792014194661205, 0.0006256616837367454
1.0, 0.027349833509224233, 0.0012224672488170794, 0.0025822590944642562, 0.0027283551834881383, 0.00023816076117645272, 0.00089764367478894287, 0.00060489062669888372
1.0, 0.00042239990177755574, 0.00048572872256793853, 0.00017050695827710002, 0.00052562104755027989, 0.00041915265120018584, 0.0012302325841485008, 0.00048572872256793853
1.0, 0.0017568802436097274, 0.001197485360188667, 0.0037049112172466343, 0.0017568802436097274, 0.0019698134280554829, 0.0019698134280554829, 0.0004609903619346456
1.0, 0.00062513535152414234, 0.00091147618530326051, 0.00088236786155369655, 0.0014807097293450004, 0.00088236786155369655, 0.00063256101508197106, 0.0007933902455101344
1.0, 0.0019525492356167616, 0.004901600942896208, 0.10425382519569906, 0.10425382519569906, 0.00030311169072089016, 0.014321516142080548, 0.00014474420314302151
1.0, 0.0035711300571186193, 0.0014366794312946558, 0.0073853772546554636, 0.016644496208087611, 0.00041220341875658023, 0.0017749792312633419, 0.0010423956467775326
1.0, 0.010617254231494979, 0.010617254231494979, 0.016033294178080186, 0.0040188432678872144, 0.00075547437810713838, 0.017108833802607339, 0.0030700242034610282
1.0, 0.057370552715572579, 0.031634114961836511, 0.031634114961836511, 0.0012872994316916733, 0.064247179609091015, 0.012067160043597267, 0.0014336683305229149
1.0, 0.045459678772108776, 0.093039273103962233, 0.10077144528304706, 0.088316890015444585, 0.045001500959040194, 0.11330665835598779, 0.040061313616776111
1.0, 0.0054639907409635207, 0.001807189386073142, 0.0013579316207771239, 0.0013579316207771239, 0.0011872672346178923, 0.0019284486397769722, 0.0096971735592375069
1.0, 0.0022557909305843033, 0.0065806090521096363, 0.00070334690402526674, 0.0028639531696556639, 0.0008292873512266612, 0.0046231260913228434, 0.0026644966871903169
1.0, 0.021577636950229691, 0.0052105574638833894, 0.14442134184383201, 0.0039340199067101744, 0.010017706401593241, 0.0013653370591221075, 0.0036981235575780065
1.0, 0.00046573888725527884, 0.0016177593410522666, 0.0052146145122236465, 0.0016177593410522666, 0.00046573888725527884, 0.0053799204117565367, 0.0051800528050908057
1.0, 0.00045226888426737663, 0.0048131877014163061, 0.00043800669792099287, 0.00026099725526016338, 0.0022189109181550066, 0.00045226888426737663, 0.0012048908420851862
