150094.3844685738, 925733.3206016002, 1688115.7223393263, 1282468.3963755185, 1914541.9311596926, 926817.6457041788, 1036939.5146632218, 235993.81741479144, 182928.22147321538, 532183.1344558656, 201625.17740841865, 201939.83440956558, 185760.0317725827, 123157.81823713153, 115549.8858706392, 216875.34363599264
97676.00068082244, 6076849.363751521, 5420635.339472713, 6122111.511772118, 1842885.4763221396, 1362115.096453182, 743259.2942178244, 771285.2785949903, 279458.0848472851, 212368.74453601328, 300708.25546027505, 203422.65294738888, 338985.6736247356, 21095.957024140134, 379.50757568196207, 0.0
104817.50762157999, 827015.814645018, 3035174.511860864, 1030939.1476499848, 961718.1974746278, 745788.7520115811, 2070112.2242390637, 922217.4602536934, 236505.88698401133, 291989.77094569354, 129243.20346498092, 216992.93142821937, 168820.48032189655, 528.8909363967987, 297.2423253845256, 0.0
126392.80099752516, 224042.66815039766, 171454.9154598187, 133107.13816502792, 122260.0114201922, 552852.4723037995, 173240.93032693764, 675869.8193732086, 351025.5697299336, 625014.6633154744, 604343.5336381743, 428875.959287499, 300897.14108369837, 260283.5642975264, 413731.4013456737, 71776.47832571568
118411.37127826877, 252938.28469793563, 334412.2348065162, 156764.08135323596, 149787.06895105614, 176071.24058125282, 299120.41118546337, 135092.22628421366, 137464.6390962204, 92789.23022362428, 106475.33442682477, 67839.24489641396, 119236.29646754618, 123324.93906858006, 29159.462079764246, 61990.84606212345
71544.51192090134, 246005.8597953966, 566792.5604721264, 666457.7405057183, 455765.74464060325, 456691.94349161204, 333995.5712185331, 399918.64243978664, 326171.97860366193, 203672.1617474475, 114562.70367121555, 52803.10726073677, 64523.811961611194, 121394.12262233546, 100745.65722179691, 149523.5136314577
86689.20945538724, 153518.01404234272, 1090890.7162757856, 1816335.2671410958, 835280.8915362005, 1232640.1372901623, 1068979.9701218915, 456812.1320713591, 1148110.3484698578, 735878.3708161628, 215028.37130496776, 207934.72387403037, 156460.84860092125, 174046.61704780417, 85725.29471389051, 147758.1963299599
31935.491854674838, 4033245.5883871918, 7168954.3533229465, 3279227.9727639933, 5303617.619920403, 7751375.78029678, 4631894.107955609, 368424.8215946473, 411442.33919026685, 367127.17176961136, 341470.79127680894, 122896.47825010582, 240337.49163639077, 1110.0232004088712, 363.5959295701771, 0.0
79819.27609919799, 138226.33818873292, 222621.3763674518, 79149.37903862045, 78858.838351067, 87323.46621449917, 117767.7783607329, 202110.19182044145, 109737.10906798465, 87093.25769723175, 89974.9771013262, 67622.27455276313, 111884.64884540463, 38327.29373931307, 35655.464241893074, 82910.76855362856
71073.0408664213, 321597.15885735047, 755924.2262340041, 258445.6089128568, 793530.3980073272, 358523.1872195941, 1135717.5668097206, 293411.0827109251, 266278.09564889246, 232726.7588317161, 362588.52051796997, 122767.84300535488, 89461.66609683452, 78321.60981037437, 103627.83919827556, 78788.66031442772
159.62455951387932, 648905.0530986045, 2127400.179378604, 1138887.1993135368, 1259547.0690723306, 3013917.696882178, 3283812.034648911, 2970140.157646697, 2604720.3194034104, 2211066.0766236624, 1578706.60201119, 1987939.4805270429, 870423.9748158923, 1211986.5161362733, 730899.5322914216, 789666.6350929408
2241766.30694147, 10677173.607366437, 4169554.7123234738, 4834583.051598766, 3936191.4362817407, 3539112.9129025424, 3193162.8867124263, 1645223.4346787212, 5732622.856685681, 5496678.613925837, 3453543.6554780398, 6949443.645932187, 5863811.5641008075, 1234010.486762009, 581635.0082947519, 177.0931958037914
417425.5861791413, 2571975.523056503, 3131738.3836881393, 3690113.8139210194, 5133979.950613297, 3972957.9467401667, 3335935.9345856607, 2115274.9973541526, 2539305.196392961, 1703815.4952775505, 864107.0230443251, 637330.5315823526, 174818.02625811208, 463178.24107151217, 734.2268041960888, 0.0
72387.08583718495, 4793693.447369291, 3802591.938299243, 3373972.427572502, 2698946.73723377, 3853965.7214619904, 3270714.244193893, 4429414.2067259345, 2872169.75096725, 2801916.535456143, 2821441.996516699, 477835.0890143708, 460920.9131072161, 199731.33747563552, 263805.29515954375, 21163.884549221144
121298.93794258892, 328559.9392259121, 289433.14333025867, 92302.17175998697, 218895.2868315621, 322555.9341362505, 430400.37632167246, 360425.40958623216, 137202.5758864554, 174455.54804973555, 118252.50862910994, 100803.30031486193, 93367.75175152972, 114460.97347104034, 97919.5353052184, 178949.23054662417
130483.31213224161, 146648.2433588547, 105592.33555879758, 122795.89279843676, 226875.4064454758, 148649.17022333606, 197920.813605726, 227847.23145724396, 296852.50949335244, 189734.74474301946, 97492.46595410095, 155448.54021724922, 93496.21642572818, 157435.2309694651, 106201.04198727198, 54969.27969324099
109237.4375477564, 1877274.493780194, 3202960.0531894905, 2588987.5244859452, 4295243.550765986, 5117411.28575705, 2320445.605245891, 2390910.404513624, 658682.7892845146, 597481.5184301038, 308287.4959410729, 121864.65251820865, 135828.40757164097, 191463.89998193062, 4074.179051792336, 327.48474484659306
25398.0627017101, 1205352.086552324, 6556581.61015529, 5088522.380009828, 2750791.5312864236, 4535727.399843542, 2557835.2989337654, 1481165.5105766687, 288377.8765991758, 373688.37493100314, 236860.18107362266, 231476.62301405164, 63218.29930301905, 795.7249504220936, 111.12605455067695, 0.0
0.0, 201815.56592344414, 1530573.6729615023, 2861074.5271053924, 2830071.524524937, 589719.145505498, 417503.7822721084, 689053.4051317736, 408914.80076981295, 89926.69073294119, 95094.31772156931, 236447.35625402236, 6900.0524481025595, 380.77361030548224, 274.3228025520304, 0.0
